Date,PM10,PM2.5,SO2,NO2,CO,O3,Pb,AQI,Air QLTY,Station ID,Station Name
14-01-2013,84,,14,16,,,,,,6,Quepem Tilamol
16-01-2013,84,,13,16,,,,,,6,Quepem Tilamol
24-01-2013,88,,14,16,,,,,,6,Quepem Tilamol
26-01-2013,80,,13,16,,,,,,6,Quepem Tilamol
28-01-2013,88,,13,16,,,,,,6,Quepem Tilamol
30-01-2013,80,,13,16,,,,,,6,Quepem Tilamol
02-07-2013,87,,14,17,,,,,,6,Quepem Tilamol
02-09-2013,79,,14,17,,,,,,6,Quepem Tilamol
02-11-2013,82,,13,17,,,,,,6,Quepem Tilamol
13-02-2013,85,,13,17,,,,,,6,Quepem Tilamol
21-02-2013,87,,13,17,,,,,,6,Quepem Tilamol
23-02-2013,91,,13,16,,,,,,6,Quepem Tilamol
25-02-2013,81,,14,17,,,,,,6,Quepem Tilamol
27-02-2013,85,,13,16,,,,,,6,Quepem Tilamol
03-12-2013,48,,8,13,,,,,,6,Quepem Tilamol
14-03-2013,48,,6,11,,,,,,6,Quepem Tilamol
20-03-2013,46,,9,14,,,,,,6,Quepem Tilamol
22-03-2013,64,,7,12,,,,,,6,Quepem Tilamol
26-03-2013,68,,8,13,,,,,,6,Quepem Tilamol
28-03-2013,71,,8,13,,,,,,6,Quepem Tilamol
04-02-2013,53,,6,11,,,,,,6,Quepem Tilamol
04-04-2013,47,,9,14,,,,,,6,Quepem Tilamol
04-10-2013,66,,8,14,,,,,,6,Quepem Tilamol
04-12-2013,66,,8,14,,,,,,6,Quepem Tilamol
16-04-2013,54,,7,12,,,,,,6,Quepem Tilamol
18-04-2013,57,,8,13,,,,,,6,Quepem Tilamol
23-04-2013,52,,9,14,,,,,,6,Quepem Tilamol
25-04-2013,67,,7,12,,,,,,6,Quepem Tilamol
05-02-2013,52,,7,13,,,,,,6,Quepem Tilamol
05-04-2013,64,,8,13,,,,,,6,Quepem Tilamol
05-07-2013,71,,7,13,,,,,,6,Quepem Tilamol
05-09-2013,64,,7,13,,,,,,6,Quepem Tilamol
15-05-2013,72,,7,12,,,,,,6,Quepem Tilamol
17-05-2013,67,,7,12,,,,,,6,Quepem Tilamol
21-05-2013,64,,8,14,,,,,,6,Quepem Tilamol
23-05-2013,56,,8,13,,,,,,6,Quepem Tilamol
28-05-2013,64,,7,13,,,,,,6,Quepem Tilamol
30-05-2013,78,,6,12,,,,,,6,Quepem Tilamol
06-04-2013,46,,7,12,,,,,,6,Quepem Tilamol
06-06-2013,30,,7,12,,,,,,6,Quepem Tilamol
06-12-2013,49,,0,0,,,,,,6,Quepem Tilamol
14-06-2013,42,,7,12,,,,,,6,Quepem Tilamol
18-06-2013,41,,7,13,,,,,,6,Quepem Tilamol
20-06-2013,38,,6,12,,,,,,6,Quepem Tilamol
25-06-2013,43,,7,12,,,,,,6,Quepem Tilamol
27-06-2013,25,,8,13,,,,,,6,Quepem Tilamol
07-02-2013,43,,0,0,,,,,,6,Quepem Tilamol
07-04-2013,36,,4,10,,,,,,6,Quepem Tilamol
07-09-2013,34,,5,11,,,,,,6,Quepem Tilamol
07-11-2013,52,,5,10,,,,,,6,Quepem Tilamol
17-07-2013,35,,5,9,,,,,,6,Quepem Tilamol
19-07-2013,33,,0,0,,,,,,6,Quepem Tilamol
23-07-2013,50,,0,0,,,,,,6,Quepem Tilamol
25-07-2013,45,,5,10,,,,,,6,Quepem Tilamol
30-07-2013,51,,5,10,,,,,,6,Quepem Tilamol
08-01-2013,34,,5,10,,,,,,6,Quepem Tilamol
08-06-2013,47,,5,11,,,,,,6,Quepem Tilamol
08-08-2013,69,,6,11,,,,,,6,Quepem Tilamol
08-12-2013,42,,6,11,,,,,,6,Quepem Tilamol
14-08-2013,44,,6,12,,,,,,6,Quepem Tilamol
21-08-2013,42,,5,10,,,,,,6,Quepem Tilamol
23-08-2013,40,,5,10,,,,,,6,Quepem Tilamol
28-08-2013,39,,5,10,,,,,,6,Quepem Tilamol
30-08-2013,35,,5,11,,,,,,6,Quepem Tilamol
09-03-2013,32,,4,9,,,,,,6,Quepem Tilamol
09-05-2013,33,,5,11,,,,,,6,Quepem Tilamol
09-11-2013,53,,5,10,,,,,,6,Quepem Tilamol
13-09-2013,58,,5,10,,,,,,6,Quepem Tilamol
17-09-2013,40,,5,10,,,,,,6,Quepem Tilamol
19-09-2013,38,,5,11,,,,,,6,Quepem Tilamol
24-09-2013,55,,5,11,,,,,,6,Quepem Tilamol
26-09-2013,33,,5,11,,,,,,6,Quepem Tilamol
10-02-2013,36,,6,11,,,,,,6,Quepem Tilamol
10-04-2013,32,,6,11,,,,,,6,Quepem Tilamol
10-08-2013,38,,6,11,,,,,,6,Quepem Tilamol
10-10-2013,35,,5,10,,,,,,6,Quepem Tilamol
15-10-2013,30,,6,11,,,,,,6,Quepem Tilamol
17-10-2013,32,,6,11,,,,,,6,Quepem Tilamol
23-10-2013,30,,5,11,,,,,,6,Quepem Tilamol
25-10-2013,32,,7,12,,,,,,6,Quepem Tilamol
29-10-2013,32,,6,11,,,,,,6,Quepem Tilamol
31-10-2013,32,,6,10,,,,,,6,Quepem Tilamol
11-05-2013,31,,5,11,,,,,,6,Quepem Tilamol
11-07-2013,30,,5,11,,,,,,6,Quepem Tilamol
13-11-2013,36,,5,11,,,,,,6,Quepem Tilamol
15-11-2013,37,,5,10,,,,,,6,Quepem Tilamol
19-11-2013,52,,5,11,,,,,,6,Quepem Tilamol
21-11-2013,39,,5,11,,,,,,6,Quepem Tilamol
26-11-2013,30,,5,11,,,,,,6,Quepem Tilamol
28-11-2013,45,,5,11,,,,,,6,Quepem Tilamol
12-03-2013,41,,5,11,,,,,,6,Quepem Tilamol
12-05-2013,56,,5,11,,,,,,6,Quepem Tilamol
12-10-2013,55,,5,11,,,,,,6,Quepem Tilamol
12-12-2013,44,,5,11,,,,,,6,Quepem Tilamol
18-12-2013,51,,5,11,,,,,,6,Quepem Tilamol
20-12-2013,50,,5,11,,,,,,6,Quepem Tilamol
24-12-2013,44,,5,11,,,,,,6,Quepem Tilamol
26-12-2013,46,,6,11,,,,,,6,Quepem Tilamol
01-04-2013,57,,7,13,,,,,,9,Usgao
01-08-2013,86,,7,12,,,,,,9,Usgao
01-10-2013,92,,7,13,,,,,,9,Usgao
16-01-2013,93,,7,13,,,,,,9,Usgao
18-01-2013,77,,7,13,,,,,,9,Usgao
22-01-2013,76,,7,13,,,,,,9,Usgao
24-01-2013,54,,7,13,,,,,,9,Usgao
29-01-2013,69,,7,12,,,,,,9,Usgao
31-01-2013,69,,7,13,,,,,,9,Usgao
02-05-2013,72,,8,13,,,,,,9,Usgao
02-07-2013,57,,8,12,,,,,,9,Usgao
13-02-2013,63,,8,13,,,,,,9,Usgao
15-02-2013,72,,7,13,,,,,,9,Usgao
19-02-2013,84,,8,14,,,,,,9,Usgao
21-02-2013,68,,7,12,,,,,,9,Usgao
26-02-2013,55,,7,13,,,,,,9,Usgao
28-02-2013,54,,7,13,,,,,,9,Usgao
03-05-2013,67,,7,12,,,,,,9,Usgao
03-07-2013,73,,7,13,,,,,,9,Usgao
03-12-2013,57,,7,13,,,,,,9,Usgao
14-03-2013,65,,8,14,,,,,,9,Usgao
20-03-2013,48,,7,13,,,,,,9,Usgao
22-03-2013,58,,7,13,,,,,,9,Usgao
26-03-2013,48,,8,13,,,,,,9,Usgao
28-03-2013,59,,8,13,,,,,,9,Usgao
04-03-2013,58,,7,13,,,,,,9,Usgao
04-05-2013,65,,6,13,,,,,,9,Usgao
04-09-2013,53,,7,14,,,,,,9,Usgao
04-11-2013,62,,8,13,,,,,,9,Usgao
17-04-2013,53,,7,14,,,,,,9,Usgao
19-04-2013,51,,7,13,,,,,,9,Usgao
24-04-2013,79,,7,13,,,,,,9,Usgao
26-04-2013,77,,7,13,,,,,,9,Usgao
05-01-2013,62,,7,13,,,,,,9,Usgao
05-03-2013,56,,8,13,,,,,,9,Usgao
05-08-2013,47,,7,12,,,,,,9,Usgao
05-10-2013,85,,9,14,,,,,,9,Usgao
14-05-2013,58,,8,14,,,,,,9,Usgao
16-05-2013,60,,7,12,,,,,,9,Usgao
22-05-2013,58,,8,13,,,,,,9,Usgao
24-05-2013,58,,7,12,,,,,,9,Usgao
29-05-2013,88,,6,10,,,,,,9,Usgao
31-05-2013,66,,6,12,,,,,,9,Usgao
06-05-2013,46,,7,12,,,,,,9,Usgao
06-07-2013,30,,7,12,,,,,,9,Usgao
06-11-2013,49,,0,0,,,,,,9,Usgao
13-06-2013,42,,7,12,,,,,,9,Usgao
19-06-2013,41,,7,13,,,,,,9,Usgao
21-06-2013,38,,6,12,,,,,,9,Usgao
26-06-2013,43,,7,12,,,,,,9,Usgao
28-06-2013,25,,8,13,,,,,,9,Usgao
07-03-2013,54,,0,0,,,,,,9,Usgao
07-05-2013,36,,5,11,,,,,,9,Usgao
07-10-2013,27,,6,12,,,,,,9,Usgao
07-12-2013,36,,0,0,,,,,,9,Usgao
18-07-2013,58,,5,10,,,,,,9,Usgao
20-07-2013,47,,6,12,,,,,,9,Usgao
24-07-2013,37,,0,0,,,,,,9,Usgao
26-07-2013,40,,0,0,,,,,,9,Usgao
31-07-2013,29,,6,11,,,,,,9,Usgao
08-02-2013,35,,5,10,,,,,,9,Usgao
08-07-2013,31,,6,11,,,,,,9,Usgao
08-09-2013,36,,5,9,,,,,,9,Usgao
14-08-2013,49,,6,11,,,,,,9,Usgao
16-08-2013,51,,6,11,,,,,,9,Usgao
20-08-2013,38,,5,10,,,,,,9,Usgao
22-08-2013,36,,5,10,,,,,,9,Usgao
27-08-2013,41,,5,9,,,,,,9,Usgao
29-08-2013,38,,6,11,,,,,,9,Usgao
09-04-2013,62,,5,11,,,,,,9,Usgao
09-06-2013,32,,6,11,,,,,,9,Usgao
09-10-2013,32,,6,11,,,,,,9,Usgao
09-12-2013,52,,6,11,,,,,,9,Usgao
18-09-2013,33,,5,11,,,,,,9,Usgao
20-09-2013,30,,6,11,,,,,,9,Usgao
25-09-2013,76,,6,11,,,,,,9,Usgao
27-09-2013,60,,5,11,,,,,,9,Usgao
10-01-2013,50,,6,11,,,,,,9,Usgao
10-03-2013,55,,6,12,,,,,,9,Usgao
10-09-2013,44,,5,11,,,,,,9,Usgao
10-11-2013,35,,6,12,,,,,,9,Usgao
16-10-2013,44,,5,11,,,,,,9,Usgao
18-10-2013,56,,6,11,,,,,,9,Usgao
22-10-2013,78,,6,11,,,,,,9,Usgao
24-10-2013,67,,5,11,,,,,,9,Usgao
28-10-2013,35,,5,10,,,,,,9,Usgao
30-10-2013,33,,6,12,,,,,,9,Usgao
11-06-2013,44,,5,10,,,,,,9,Usgao
11-08-2013,44,,5,10,,,,,,9,Usgao
11-12-2013,48,,5,11,,,,,,9,Usgao
14-11-2013,46,,5,10,,,,,,9,Usgao
20-11-2013,48,,6,11,,,,,,9,Usgao
22-11-2013,47,,5,10,,,,,,9,Usgao
27-11-2013,51,,5,11,,,,,,9,Usgao
29-11-2013,44,,5,10,,,,,,9,Usgao
12-04-2013,56,,5,11,,,,,,9,Usgao
12-06-2013,56,,5,11,,,,,,9,Usgao
12-11-2013,58,,5,11,,,,,,9,Usgao
13-12-2013,63,,5,11,,,,,,9,Usgao
17-12-2013,61,,5,11,,,,,,9,Usgao
19-12-2013,63,,6,11,,,,,,9,Usgao
25-12-2013,64,,6,11,,,,,,9,Usgao
27-12-2013,59,,6,11,,,,,,9,Usgao
01-02-2013,80,,13,10,,,,,,18,Vasco
01-04-2013,88,,17,10,,,,,,18,Vasco
01-08-2013,75,,7,8,,,,,,18,Vasco
01-10-2013,100,,4,6,,,,,,18,Vasco
15-01-2013,65,,9,14,,,,,,18,Vasco
17-01-2013,33,,9,14,,,,,,18,Vasco
22-01-2013,57,,9,11,,,,,,18,Vasco
24-01-2013,71,,9,12,,,,,,18,Vasco
29-01-2013,43,,9,14,,,,,,18,Vasco
31-01-2013,74,,6,15,,,,,,18,Vasco
02-05-2013,59,,15,16,,,,,,18,Vasco
02-07-2013,65,,12,18,,,,,,18,Vasco
02-12-2013,73,,6,6,,,,,,18,Vasco
14-02-2013,76,,5,13,,,,,,18,Vasco
19-02-2013,46,,5,18,,,,,,18,Vasco
21-02-2013,48,,5,11,,,,,,18,Vasco
26-02-2013,47,,6,12,,,,,,18,Vasco
28-02-2013,71,,5,9,,,,,,18,Vasco
03-05-2013,109,,6,15,,,,,,18,Vasco
03-07-2013,80,,5,15,,,,,,18,Vasco
03-12-2013,44,,4,11,,,,,,18,Vasco
14-03-2013,60,,7,9,,,,,,18,Vasco
19-03-2013,50,,5,9,,,,,,18,Vasco
21-03-2013,60,,6,8,,,,,,18,Vasco
26-03-2013,37,,3,14,,,,,,18,Vasco
28-03-2013,55,,4,13,,,,,,18,Vasco
04-02-2013,41,,8,13,,,,,,18,Vasco
04-04-2013,51,,7,12,,,,,,18,Vasco
04-09-2013,54,,3,10,,,,,,18,Vasco
04-12-2013,70,,7,11,,,,,,18,Vasco
16-04-2013,58,,7,12,,,,,,18,Vasco
18-04-2013,36,,6,14,,,,,,18,Vasco
23-04-2013,37,,9,11,,,,,,18,Vasco
25-04-2013,36,,10,11,,,,,,18,Vasco
30-04-2013,46,,6,12,,,,,,18,Vasco
05-03-2013,43,,7,12,,,,,,18,Vasco
05-07-2013,41,,3,9,,,,,,18,Vasco
05-09-2013,34,,3,10,,,,,,18,Vasco
14-05-2013,72,,4,15,,,,,,18,Vasco
16-05-2013,35,,2,13,,,,,,18,Vasco
21-05-2013,43,,3,11,,,,,,18,Vasco
23-05-2013,28,,3,16,,,,,,18,Vasco
28-05-2013,16,,5,11,,,,,,18,Vasco
30-05-2013,44,,4,10,,,,,,18,Vasco
06-04-2013,50,,3,14,,,,,,18,Vasco
06-06-2013,42,,7,11,,,,,,18,Vasco
06-11-2013,43,,4,12,,,,,,18,Vasco
13-06-2013,75,,4,15,,,,,,18,Vasco
18-06-2013,31,,2,10,,,,,,18,Vasco
20-06-2013,65,,10,16,,,,,,18,Vasco
25-06-2013,59,,3,13,,,,,,18,Vasco
27-06-2013,21,,6,9,,,,,,18,Vasco
07-02-2013,36,,0,0,,,,,,18,Vasco
07-04-2013,35,,10,5,,,,,,18,Vasco
07-09-2013,29,,6,9,,,,,,18,Vasco
07-11-2013,42,,6,11,,,,,,18,Vasco
16-07-2013,71,,12,10,,,,,,18,Vasco
18-07-2013,32,,10,6,,,,,,18,Vasco
23-07-2013,41,,9,10,,,,,,18,Vasco
25-07-2013,13,,6,12,,,,,,18,Vasco
30-07-2013,19,,6,11,,,,,,18,Vasco
08-01-2013,36,,0,0,,,,,,18,Vasco
08-06-2013,0,,10,0,,,,,,18,Vasco
08-08-2013,35,,6,5,,,,,,18,Vasco
13-08-2013,42,,6,11,,,,,,18,Vasco
16-08-2013,71,,12,10,,,,,,18,Vasco
20-08-2013,32,,10,6,,,,,,18,Vasco
22-08-2013,41,,9,10,,,,,,18,Vasco
27-08-2013,13,,6,12,,,,,,18,Vasco
29-08-2013,19,,6,11,,,,,,18,Vasco
09-03-2013,36,,0,0,,,,,,18,Vasco
09-05-2013,0,,10,0,,,,,,18,Vasco
09-12-2013,35,,6,5,,,,,,18,Vasco
17-09-2013,42,,6,11,,,,,,18,Vasco
19-09-2013,71,,12,10,,,,,,18,Vasco
24-09-2013,32,,10,6,,,,,,18,Vasco
26-09-2013,41,,9,10,,,,,,18,Vasco
10-01-2013,58,,21,14,,,,,,18,Vasco
10-03-2013,32,,16,12,,,,,,18,Vasco
10-08-2013,31,,10,7,,,,,,18,Vasco
10-10-2013,10,,9,5,,,,,,18,Vasco
15-10-2013,35,,8,11,,,,,,18,Vasco
18-10-2013,23,,12,14,,,,,,18,Vasco
22-10-2013,32,,8,11,,,,,,18,Vasco
24-10-2013,33,,10,8,,,,,,18,Vasco
29-10-2013,36,,5,11,,,,,,18,Vasco
31-10-2013,62,,14,5,,,,,,18,Vasco
11-03-2013,32,,2,5,,,,,,18,Vasco
11-07-2013,44,,3,6,,,,,,18,Vasco
11-12-2013,54,,8,12,,,,,,18,Vasco
14-11-2013,62,,2,5,,,,,,18,Vasco
19-11-2013,44,,3,8,,,,,,18,Vasco
21-11-2013,58,,7,6,,,,,,18,Vasco
26-11-2013,39,,3,17,,,,,,18,Vasco
28-11-2013,66,,2,13,,,,,,18,Vasco
12-04-2013,65,,12,15,,,,,,18,Vasco
12-06-2013,44,,2,14,,,,,,18,Vasco
12-10-2013,67,,3,11,,,,,,18,Vasco
12-12-2013,70,,12,14,,,,,,18,Vasco
17-12-2013,78,,5,15,,,,,,18,Vasco
20-12-2013,40,,2,16,,,,,,18,Vasco
24-12-2013,62,,3,9,,,,,,18,Vasco
27-12-2013,47,,0,10,,,,,,18,Vasco
31-12-2013,40,,9,7,,,,,,18,Vasco
01-02-2012,161,,2,14,,,,,,16,Panji
02-06-2012,138,,2,19,,,,,,16,Panji
02-08-2012,103,,2,23,,,,,,16,Panji
13-02-2012,57,,2,16,,,,,,16,Panji
15-02-2012,97,,2,18,,,,,,16,Panji
20-02-2012,108,,2,32,,,,,,16,Panji
22-02-2012,109,,9,36,,,,,,16,Panji
27-02-2012,128,,7,12,,,,,,16,Panji
29-02-2012,196,,7,32,,,,,,16,Panji
03-05-2012,118,,2,17,,,,,,16,Panji
03-07-2012,95,,11,9,,,,,,16,Panji
03-12-2012,68,,8,14,,,,,,16,Panji
14-03-2012,160,,11,19,,,,,,16,Panji
19-03-2012,78,,2,19,,,,,,16,Panji
21-03-2012,73,,4,11,,,,,,16,Panji
26-03-2012,124,,2,19,,,,,,16,Panji
28-03-2012,92,,3,18,,,,,,16,Panji
04-02-2012,90,,2,6,,,,,,16,Panji
04-04-2012,66,,8,6,,,,,,16,Panji
04-09-2012,78,,12,8,,,,,,16,Panji
04-11-2012,54,,6,13,,,,,,16,Panji
16-04-2012,85,,5,14,,,,,,16,Panji
18-04-2012,75,,7,16,,,,,,16,Panji
23-04-2012,80,,5,11,,,,,,16,Panji
25-04-2012,42,,11,18,,,,,,16,Panji
30-04-2012,39,,5,9,,,,,,16,Panji
05-03-2012,32,,6,10,,,,,,16,Panji
05-07-2012,40,,9,5,,,,,,16,Panji
05-09-2012,34,,8,9,,,,,,16,Panji
14-05-2012,37,,3,10,,,,,,16,Panji
17-05-2012,37,,7,12,,,,,,16,Panji
21-05-2012,35,,2,19,,,,,,16,Panji
23-05-2012,40,,4,11,,,,,,16,Panji
28-05-2012,39,,4,10,,,,,,16,Panji
30-05-2012,40,,4,14,,,,,,16,Panji
02-02-2012,86,,2,17,,,,,,18,Vasco
02-07-2012,131,,8,34,,,,,,18,Vasco
02-09-2012,121,,8,34,,,,,,18,Vasco
14-02-2012,119,,3,26,,,,,,18,Vasco
16-02-2012,133,,2,27,,,,,,18,Vasco
21-02-2012,72,,6,20,,,,,,18,Vasco
23-02-2012,76,,6,26,,,,,,18,Vasco
28-02-2012,67,,8,16,,,,,,18,Vasco
03-01-2012,100,,11,30,,,,,,18,Vasco
03-06-2012,69,,3,18,,,,,,18,Vasco
03-09-2012,84,,6,25,,,,,,18,Vasco
13-03-2012,131,,8,15,,,,,,18,Vasco
15-03-2012,70,,8,21,,,,,,18,Vasco
20-03-2012,50,,3,23,,,,,,18,Vasco
22-03-2012,165,,16,21,,,,,,18,Vasco
27-03-2012,127,,4,19,,,,,,18,Vasco
29-03-2012,83,,4,13,,,,,,18,Vasco
04-03-2012,58,,7,18,,,,,,18,Vasco
04-05-2012,60,,7,9,,,,,,18,Vasco
04-10-2012,47,,7,15,,,,,,18,Vasco
04-12-2012,64,,6,16,,,,,,18,Vasco
17-04-2012,67,,6,17,,,,,,18,Vasco
19-04-2012,58,,10,17,,,,,,18,Vasco
24-04-2012,0,,5,15,,,,,,18,Vasco
26-04-2012,60,,12,17,,,,,,18,Vasco
05-02-2012,72,,4,23,,,,,,18,Vasco
05-04-2012,57,,7,19,,,,,,18,Vasco
05-08-2012,55,,10,20,,,,,,18,Vasco
05-10-2012,62,,8,17,,,,,,18,Vasco
15-05-2012,56,,2,23,,,,,,18,Vasco
18-05-2012,71,,7,21,,,,,,18,Vasco
22-05-2012,46,,17,13,,,,,,18,Vasco
24-05-2012,92,,17,13,,,,,,18,Vasco
29-05-2012,76,,6,17,,,,,,18,Vasco
01-04-2011,89,,16,29,,,,,,2,Amona
01-08-2011,80,,13,23,,,,,,2,Amona
01-11-2011,84,,15,28,,,,,,2,Amona
14-01-2011,65,,9,16,,,,,,2,Amona
17-01-2011,76,,13,23,,,,,,2,Amona
22-01-2011,69,,12,21,,,,,,2,Amona
25-01-2011,86,,14,25,,,,,,2,Amona
29-01-2011,92,,17,31,,,,,,2,Amona
02-02-2011,111,,15,27,,,,,,2,Amona
02-05-2011,97,,13,23,,,,,,2,Amona
02-08-2011,106,,14,25,,,,,,2,Amona
02-11-2011,95,,13,24,,,,,,2,Amona
15-02-2011,107,,15,26,,,,,,2,Amona
18-02-2011,93,,13,24,,,,,,2,Amona
22-02-2011,99,,13,23,,,,,,2,Amona
25-02-2011,85,,12,22,,,,,,2,Amona
03-02-2011,112,,12,17,,,,,,2,Amona
03-05-2011,105,,10,16,,,,,,2,Amona
03-08-2011,139,,13,19,,,,,,2,Amona
03-11-2011,127,,12,17,,,,,,2,Amona
15-03-2011,133,,16,22,,,,,,2,Amona
18-03-2011,93,,12,16,,,,,,2,Amona
22-03-2011,102,,13,17,,,,,,2,Amona
25-03-2011,96,,13,14,,,,,,2,Amona
29-03-2011,103,,12,17,,,,,,2,Amona
31-03-2011,99,,12,18,,,,,,2,Amona
04-05-2011,92,,10,15,,,,,,2,Amona
04-07-2011,113,,12,19,,,,,,2,Amona
04-12-2011,99,,13,19,,,,,,2,Amona
15-04-2011,96,,13,19,,,,,,2,Amona
19-04-2011,122,,16,24,,,,,,2,Amona
22-04-2011,94,,14,20,,,,,,2,Amona
26-04-2011,89,,11,17,,,,,,2,Amona
28-04-2011,82,,9,13,,,,,,2,Amona
05-03-2011,71,,12,17,,,,,,2,Amona
05-05-2011,73,,11,17,,,,,,2,Amona
05-09-2011,105,,13,18,,,,,,2,Amona
05-12-2011,88,,13,15,,,,,,2,Amona
17-05-2011,78,,11,14,,,,,,2,Amona
20-05-2011,99,,14,15,,,,,,2,Amona
25-05-2011,136,,12,17,,,,,,2,Amona
28-05-2011,84,,13,16,,,,,,2,Amona
06-01-2011,91,,16,20,,,,,,2,Amona
06-03-2011,50,,16,19,,,,,,2,Amona
06-07-2011,39,,11,16,,,,,,2,Amona
06-09-2011,44,,15,17,,,,,,2,Amona
15-06-2011,40,,10,13,,,,,,2,Amona
17-06-2011,88,,13,17,,,,,,2,Amona
21-06-2011,47,,12,15,,,,,,2,Amona
24-06-2011,50,,13,16,,,,,,2,Amona
28-06-2011,62,,12,16,,,,,,2,Amona
30-06-2011,91,,14,17,,,,,,2,Amona
07-05-2011,81,,8,13,,,,,,2,Amona
07-07-2011,47,,8,11,,,,,,2,Amona
13-07-2011,43,,7,11,,,,,,2,Amona
15-07-2011,45,,8,12,,,,,,2,Amona
19-07-2011,43,,7,11,,,,,,2,Amona
21-07-2011,47,,7,11,,,,,,2,Amona
26-07-2011,43,,8,10,,,,,,2,Amona
28-07-2011,38,,8,12,,,,,,2,Amona
08-05-2011,33,,7,13,,,,,,2,Amona
08-09-2011,38,,8,12,,,,,,2,Amona
08-11-2011,36,,8,13,,,,,,2,Amona
16-08-2011,40,,9,14,,,,,,2,Amona
19-08-2011,28,,7,14,,,,,,2,Amona
23-08-2011,77,,9,13,,,,,,2,Amona
25-08-2011,50,,8,13,,,,,,2,Amona
09-03-2011,36,,7,12,,,,,,2,Amona
09-06-2011,27,,7,11,,,,,,2,Amona
09-08-2011,35,,7,11,,,,,,2,Amona
14-09-2011,79,,7,11,,,,,,2,Amona
16-09-2011,70,,7,11,,,,,,2,Amona
20-09-2011,56,,6,11,,,,,,2,Amona
22-09-2011,44,,7,13,,,,,,2,Amona
27-09-2011,54,,7,12,,,,,,2,Amona
29-09-2011,68,,6,11,,,,,,2,Amona
10-04-2011,62,,7,13,,,,,,2,Amona
10-06-2011,68,,9,14,,,,,,2,Amona
10-12-2011,77,,7,13,,,,,,2,Amona
14-10-2011,94,,7,11,,,,,,2,Amona
18-10-2011,64,,7,12,,,,,,2,Amona
20-10-2011,59,,8,13,,,,,,2,Amona
26-10-2011,54,,7,13,,,,,,2,Amona
28-10-2011,73,,7,12,,,,,,2,Amona
11-02-2011,89,,9,15,,,,,,2,Amona
11-04-2011,59,,9,14,,,,,,2,Amona
11-08-2011,53,,8,15,,,,,,2,Amona
11-10-2011,137,,10,15,,,,,,2,Amona
16-11-2011,104,,8,15,,,,,,2,Amona
18-11-2011,128,,9,12,,,,,,2,Amona
22-11-2011,145,,9,13,,,,,,2,Amona
24-11-2011,145,,9,15,,,,,,2,Amona
29-11-2011,100,,9,15,,,,,,2,Amona
01-04-2011,92,,12,22,,,,,,1,Assanora
01-08-2011,52,,8,15,,,,,,1,Assanora
01-11-2011,50,,8,14,,,,,,1,Assanora
14-01-2011,52,,8,14,,,,,,1,Assanora
17-01-2011,72,,11,20,,,,,,1,Assanora
22-01-2011,59,,10,18,,,,,,1,Assanora
25-01-2011,95,,12,23,,,,,,1,Assanora
29-01-2011,106,,13,24,,,,,,1,Assanora
02-02-2011,99,,13,20,,,,,,1,Assanora
02-05-2011,117,,15,24,,,,,,1,Assanora
02-08-2011,87,,11,18,,,,,,1,Assanora
02-11-2011,97,,12,19,,,,,,1,Assanora
15-02-2011,90,,12,20,,,,,,1,Assanora
18-02-2011,96,,13,20,,,,,,1,Assanora
22-02-2011,113,,15,24,,,,,,1,Assanora
25-02-2011,99,,13,20,,,,,,1,Assanora
03-02-2011,106,,11,17,,,,,,1,Assanora
03-05-2011,126,,9,16,,,,,,1,Assanora
03-08-2011,137,,11,20,,,,,,1,Assanora
03-11-2011,120,,14,16,,,,,,1,Assanora
15-03-2011,129,,11,15,,,,,,1,Assanora
18-03-2011,107,,10,15,,,,,,1,Assanora
22-03-2011,114,,12,15,,,,,,1,Assanora
25-03-2011,116,,9,18,,,,,,1,Assanora
29-03-2011,133,,13,21,,,,,,1,Assanora
31-03-2011,113,,9,18,,,,,,1,Assanora
04-05-2011,99,,10,14,,,,,,1,Assanora
04-07-2011,85,,9,13,,,,,,1,Assanora
04-12-2011,65,,7,10,,,,,,1,Assanora
15-04-2011,102,,10,15,,,,,,1,Assanora
19-04-2011,77,,8,12,,,,,,1,Assanora
22-04-2011,70,,7,10,,,,,,1,Assanora
26-04-2011,72,,8,11,,,,,,1,Assanora
28-04-2011,67,,6,10,,,,,,1,Assanora
05-03-2011,60,,6,10,,,,,,1,Assanora
05-05-2011,88,,9,12,,,,,,1,Assanora
05-09-2011,94,,8,12,,,,,,1,Assanora
05-12-2011,73,,7,10,,,,,,1,Assanora
17-05-2011,94,,7,11,,,,,,1,Assanora
20-05-2011,101,,8,12,,,,,,1,Assanora
25-05-2011,80,,8,12,,,,,,1,Assanora
28-05-2011,72,,7,11,,,,,,1,Assanora
06-01-2011,56,,10,13,,,,,,1,Assanora
06-03-2011,73,,10,13,,,,,,1,Assanora
06-07-2011,62,,11,14,,,,,,1,Assanora
06-09-2011,45,,9,12,,,,,,1,Assanora
15-06-2011,39,,8,12,,,,,,1,Assanora
17-06-2011,36,,9,12,,,,,,1,Assanora
21-06-2011,51,,9,13,,,,,,1,Assanora
24-06-2011,37,,7,11,,,,,,1,Assanora
28-06-2011,47,,9,12,,,,,,1,Assanora
30-06-2011,37,,9,13,,,,,,1,Assanora
07-05-2011,43,,7,10,,,,,,1,Assanora
07-07-2011,89,,8,10,,,,,,1,Assanora
13-07-2011,40,,7,11,,,,,,1,Assanora
