Date,SO2,NO2,PM10,Station Name,Station ID
21-11-2013,5,10,46,Margao,3
26-11-2013,5,10,43,Margao,3
28-11-2013,5,11,49,Margao,3
03-12-2013,5,11,51,Margao,3
05-12-2013,5,11,54,Margao,3
10-12-2013,6,11,53,Margao,3
12-12-2013,5,11,47,Margao,3
18-12-2013,6,11,55,Margao,3
20-12-2013,5,11,54,Margao,3
24-12-2013,5,12,47,Margao,3
26-12-2013,5,11,57,Margao,3
02-01-2013,7,13,79,Vasco,18
04-01-2013,7,13,74,Vasco,18
08-01-2013,8,14,86,Vasco,18
10-01-2013,8,13,75,Vasco,18
16-01-2013,8,14,83,Vasco,18
18-01-2013,7,13,74,Vasco,18
22-01-2013,8,13,81,Vasco,18
24-01-2013,8,13,88,Vasco,18
29-01-2013,7,13,68,Vasco,18
31-01-2013,8,13,49,Vasco,18
05-02-2013,7,13,80,Vasco,18
07-02-2013,8,13,73,Vasco,18
13-02-2013,7,13,83,Vasco,18
15-02-2013,7,13,80,Vasco,18
19-02-2013,6,12,71,Vasco,18
21-02-2013,7,13,82,Vasco,18
26-02-2013,7,14,86,Vasco,18
28-02-2013,7,14,82,Vasco,18
05-03-2013,8,14,73,Vasco,18
07-03-2013,7,14,82,Vasco,18
12-03-2013,7,13,76,Vasco,18
14-03-2013,8,14,73,Vasco,18
20-03-2013,7,14,67,Vasco,18
22-03-2013,7,13,87,Vasco,18
26-03-2013,7,13,87,Vasco,18
28-03-2013,7,13,87,Vasco,18
02-04-2013,7,13,83,Vasco,18
04-04-2013,7,13,79,Vasco,18
10-04-2013,7,12,63,Vasco,18
12-04-2013,7,12,52,Vasco,18
16-04-2013,7,12,72,Vasco,18
18-04-2013,8,14,74,Vasco,18
23-04-2013,8,14,67,Vasco,18
25-04-2013,8,13,77,Vasco,18
02-05-2013,7,13,79,Vasco,18
04-05-2013,7,13,78,Vasco,18
07-05-2013,7,12,86,Vasco,18
09-05-2013,7,12,63,Vasco,18
15-05-2013,7,13,87,Vasco,18
17-05-2013,7,12,76,Vasco,18
21-05-2013,7,11,83,Vasco,18
23-05-2013,7,13,84,Vasco,18
28-05-2013,8,15,80,Vasco,18
30-05-2013,6,12,73,Vasco,18
04-06-2013,7,12,69,Vasco,18
06-06-2013,6,11,48,Vasco,18
12-06-2013,8,13,54,Vasco,18
14-06-2013,7,13,45,Vasco,18
18-06-2013,7,13,36,Vasco,18
20-06-2013,7,12,72,Vasco,18
25-06-2013,7,12,66,Vasco,18
27-06-2013,6,13,66,Vasco,18
02-07-2013,5,11,55,Vasco,18
04-07-2013,5,10,57,Vasco,18
09-07-2013,5,10,37,Vasco,18
11-07-2013,5,11,52,Vasco,18
17-07-2013,5,10,65,Vasco,18
19-07-2013,6,12,51,Vasco,18
23-07-2013,5,10,36,Vasco,18
25-07-2013,7,13,31,Vasco,18
30-07-2013,5,11,45,Vasco,18
01-08-2013,5,10,59,Vasco,18
06-08-2013,6,12,61,Vasco,18
08-08-2013,6,11,56,Vasco,18
12-08-2013,6,10,57,Vasco,18
14-08-2013,6,11,55,Vasco,18
21-08-2013,6,10,67,Vasco,18
23-08-2013,6,11,47,Vasco,18
28-08-2013,5,10,39,Vasco,18
30-08-2013,6,11,49,Vasco,18
03-09-2013,4,10,51,Vasco,18
05-09-2013,6,11,51,Vasco,18
11-09-2013,5,12,42,Vasco,18
13-09-2013,5,12,31,Vasco,18
17-09-2013,5,11,30,Vasco,18
19-09-2013,6,11,33,Vasco,18
24-09-2013,5,12,53,Vasco,18
26-09-2013,6,11,35,Vasco,18
02-10-2013,5,10,39,Vasco,18
04-10-2013,5,11,57,Vasco,18
08-10-2013,6,11,33,Vasco,18
10-10-2013,5,11,37,Vasco,18
15-10-2013,6,11,31,Vasco,18
17-10-2013,5,11,33,Vasco,18
23-10-2013,6,10,41,Vasco,18
25-10-2013,6,11,46,Vasco,18
29-10-2013,6,11,63,Vasco,18
31-10-2013,5,11,53,Vasco,18
05-11-2013,6,10,49,Vasco,18
07-11-2013,5,11,35,Vasco,18
13-11-2013,5,10,37,Vasco,18
15-11-2013,5,11,53,Vasco,18
19-11-2013,5,10,43,Vasco,18
21-11-2013,5,10,46,Vasco,18
26-11-2013,5,10,43,Vasco,18
28-11-2013,5,11,49,Vasco,18
03-12-2013,5,11,51,Vasco,18
05-12-2013,5,11,54,Vasco,18
10-12-2013,6,11,53,Vasco,18
12-12-2013,5,11,47,Vasco,18
18-12-2013,6,11,55,Vasco,18
20-12-2013,5,11,54,Vasco,18
24-12-2013,5,12,47,Vasco,18
26-12-2013,5,11,57,Vasco,18
03-01-2013,15,10,70,Panji,16
07-01-2013,10,10,76,Panji,16
09-01-2013,5,8,86,Panji,16
14-01-2013,10,15,92,Panji,16
16-01-2013,10,15,89,Panji,16
21-01-2013,10,13,91,Panji,16
23-01-2013,10,12,70,Panji,16
28-01-2013,5,14,86,Panji,16
30-01-2013,6,15,70,Panji,16
04-02-2013,9,14,66,Panji,16
06-02-2013,8,14,50,Panji,16
11-02-2013,4,9,78,Panji,16
13-02-2013,6,9,99,Panji,16
18-02-2013,2,17,60,Panji,16
20-02-2013,8,14,73,Panji,16
25-02-2013,7,12,71,Panji,16
27-02-2013,8,11,61,Panji,16
04-03-2013,8,10,113,Panji,16
06-03-2013,9,12,69,Panji,16
11-03-2013,7,7,51,Panji,16
13-03-2013,6,11,37,Panji,16
18-03-2013,8,9,50,Panji,16
20-03-2013,7,9,61,Panji,16
25-03-2013,2,12,34,Panji,16
01-04-2013,7,14,40,Panji,16
03-04-2013,8,12,55,Panji,16
08-04-2013,3,7,55,Panji,16
10-04-2013,6,13,68,Panji,16
15-04-2013,5,12,49,Panji,16
17-04-2013,6,12,42,Panji,16
22-04-2013,9,10,44,Panji,16
24-04-2013,9,10,22,Panji,16
29-04-2013,7,13,36,Panji,16
02-05-2013,0,0,0,Panji,16
06-05-2013,5,10,30,Panji,16
08-05-2013,5,12,39,Panji,16
13-05-2013,3,21,41,Panji,16
15-05-2013,2,14,25,Panji,16
20-05-2013,3,11,30,Panji,16
22-05-2013,2,13,28,Panji,16
27-05-2013,4,11,18,Panji,16
29-05-2013,3,14,16,Panji,16
03-06-2013,5,20,37,Panji,16
05-06-2013,7,18,49,Panji,16
10-06-2013,0,0,0,Panji,16
12-06-2013,2,12,68,Panji,16
17-06-2013,7,16,27,Panji,16
19-06-2013,6,11,26,Panji,16
24-06-2013,4,13,20,Panji,16
26-06-2013,5,10,17,Panji,16
01-07-2013,11,6,3,Panji,16
03-07-2013,12,6,19,Panji,16
08-07-2013,7,6,26,Panji,16
10-07-2013,3,10,27,Panji,16
15-07-2013,11,11,38,Panji,16
17-07-2013,12,9,9,Panji,16
22-07-2013,9,10,7,Panji,16
24-07-2013,0,0,0,Panji,16
29-07-2013,5,12,29,Panji,16
31-07-2013,14,10,14,Panji,16
05-08-2013,11,6,3,Panji,16
07-08-2013,12,6,19,Panji,16
12-08-2013,7,5,26,Panji,16
14-08-2013,3,10,27,Panji,16
19-08-2013,11,11,38,Panji,16
21-08-2013,12,9,9,Panji,16
26-08-2013,9,5,7,Panji,16
28-08-2013,0,0,0,Panji,16
02-09-2013,11,6,3,Panji,16
04-09-2013,12,6,19,Panji,16
11-09-2013,7,6,26,Panji,16
13-09-2013,3,10,27,Panji,16
16-09-2013,11,11,38,Panji,16
18-09-2013,12,9,9,Panji,16
23-09-2013,9,10,7,Panji,16
25-09-2013,0,0,0,Panji,16
30-09-2013,5,12,29,Panji,16
07-10-2013,12,8,26,Panji,16
09-10-2013,10,6,26,Panji,16
14-10-2013,7,10,19,Panji,16
17-10-2013,7,6,37,Panji,16
21-10-2013,9,11,39,Panji,16
23-10-2013,10,8,37,Panji,16
28-10-2013,4,8,31,Panji,16
30-10-2013,12,10,52,Panji,16
03-11-2013,2,5,34,Panji,16
06-11-2013,4,5,74,Panji,16
11-11-2013,8,8,63,Panji,16
13-11-2013,6,5,47,Panji,16
18-11-2013,5,6,60,Panji,16
20-11-2013,3,11,74,Panji,16
25-11-2013,3,21,62,Panji,16
27-11-2013,3,13,54,Panji,16
02-12-2013,3,14,58,Panji,16
05-12-2013,6,11,60,Panji,16
09-12-2013,2,6,71,Panji,16
11-12-2013,3,7,61,Panji,16
16-12-2013,18,7,91,Panji,16
18-12-2013,7,7,74,Panji,16
23-12-2013,3,5,79,Panji,16
26-12-2013,0,12,64,Panji,16
30-12-2013,5,7,78,Panji,16
02-01-2013,7,12,55,Ponda,4
04-01-2013,7,13,51,Ponda,4
08-01-2013,7,13,64,Ponda,4
10-01-2013,7,13,60,Ponda,4
16-01-2013,7,13,70,Ponda,4
18-01-2013,7,13,79,Ponda,4
22-01-2013,7,12,54,Ponda,4
24-01-2013,7,13,41,Ponda,4
29-01-2013,7,13,57,Ponda,4
31-01-2013,7,13,44,Ponda,4
05-02-2013,7,12,53,Ponda,4
07-02-2013,7,12,56,Ponda,4
13-02-2013,6,11,54,Ponda,4
15-02-2013,7,12,62,Ponda,4
19-02-2013,6,11,69,Ponda,4
21-02-2013,7,12,61,Ponda,4
26-02-2013,6,12,54,Ponda,4
28-02-2013,6,11,74,Ponda,4
05-03-2013,7,12,79,Ponda,4
07-03-2013,8,14,77,Ponda,4
12-03-2013,8,13,65,Ponda,4
14-03-2013,8,14,57,Ponda,4
20-03-2013,7,13,64,Ponda,4
22-03-2013,8,14,62,Ponda,4
26-03-2013,7,12,61,Ponda,4
28-03-2013,7,14,60,Ponda,4
02-04-2013,7,13,75,Ponda,4
04-04-2013,7,14,70,Ponda,4
10-04-2013,7,13,60,Ponda,4
12-04-2013,6,13,72,Ponda,4
16-04-2013,7,13,61,Ponda,4
18-04-2013,7,13,69,Ponda,4
23-04-2013,7,13,67,Ponda,4
25-04-2013,7,13,89,Ponda,4
02-05-2013,6,13,61,Ponda,4
04-05-2013,7,13,67,Ponda,4
07-05-2013,7,12,66,Ponda,4
09-05-2013,7,12,58,Ponda,4
15-05-2013,6,12,49,Ponda,4
17-05-2013,7,12,49,Ponda,4
21-05-2013,7,12,67,Ponda,4
23-05-2013,7,13,60,Ponda,4
28-05-2013,6,12,49,Ponda,4
30-05-2013,7,13,53,Ponda,4
04-06-2013,7,13,34,Ponda,4
06-06-2013,6,12,49,Ponda,4
12-06-2013,7,12,39,Ponda,4
14-06-2013,6,12,56,Ponda,4
18-06-2013,0,0,33,Ponda,4
20-06-2013,6,12,33,Ponda,4
25-06-2013,6,12,35,Ponda,4
27-06-2013,6,11,31,Ponda,4
02-07-2013,0,0,58,Ponda,4
04-07-2013,6,11,54,Ponda,4
09-07-2013,5,9,44,Ponda,4
11-07-2013,5,10,34,Ponda,4
17-07-2013,5,10,36,Ponda,4
19-07-2013,4,9,36,Ponda,4
23-07-2013,0,0,42,Ponda,4
25-07-2013,5,9,37,Ponda,4
30-07-2013,5,10,46,Ponda,4
01-08-2013,6,10,57,Ponda,4
06-08-2013,6,11,51,Ponda,4
08-08-2013,5,10,59,Ponda,4
12-08-2013,6,12,43,Ponda,4
14-08-2013,5,11,33,Ponda,4
21-08-2013,5,10,32,Ponda,4
23-08-2013,6,11,39,Ponda,4
28-08-2013,5,10,31,Ponda,4
30-08-2013,5,10,32,Ponda,4
03-09-2013,5,10,31,Ponda,4
05-09-2013,5,11,34,Ponda,4
11-09-2013,5,10,49,Ponda,4
13-09-2013,4,10,45,Ponda,4
17-09-2013,5,10,36,Ponda,4
19-09-2013,5,10,33,Ponda,4
24-09-2013,5,11,32,Ponda,4
26-09-2013,5,12,46,Ponda,4
02-10-2013,6,11,31,Ponda,4
04-10-2013,5,11,43,Ponda,4
08-10-2013,5,11,39,Ponda,4
10-10-2013,5,11,35,Ponda,4
15-10-2013,5,11,34,Ponda,4
17-10-2013,5,11,33,Ponda,4
23-10-2013,5,11,36,Ponda,4
25-10-2013,5,11,31,Ponda,4
29-10-2013,5,12,31,Ponda,4
31-10-2013,6,11,34,Ponda,4
06-11-2013,6,11,42,Ponda,4
07-11-2013,5,10,45,Ponda,4
13-11-2013,5,10,49,Ponda,4
15-11-2013,5,10,38,Ponda,4
19-11-2013,5,10,41,Ponda,4
21-11-2013,5,10,44,Ponda,4
26-11-2013,5,10,52,Ponda,4
28-11-2013,5,10,55,Ponda,4
03-12-2013,5,11,51,Ponda,4
05-12-2013,5,11,48,Ponda,4
10-12-2013,5,11,49,Ponda,4
12-12-2013,5,11,57,Ponda,4
18-12-2013,5,11,43,Ponda,4
20-12-2013,5,11,56,Ponda,4
24-12-2013,5,11,51,Ponda,4
26-12-2013,5,11,46,Ponda,4
04-01-2013,12,16,55,Sanguem,5
06-01-2013,13,16,58,Sanguem,5
08-01-2013,13,16,59,Sanguem,5
10-01-2013,13,15,57,Sanguem,5
18-01-2013,13,15,55,Sanguem,5
20-01-2013,12,14,56,Sanguem,5
22-01-2013,12,14,57,Sanguem,5
24-01-2013,13,15,57,Sanguem,5
01-02-2013,12,14,57,Sanguem,5
03-02-2013,12,16,56,Sanguem,5
05-02-2013,13,15,57,Sanguem,5
07-02-2013,13,15,57,Sanguem,5
15-02-2013,12,15,57,Sanguem,5
17-02-2013,12,15,55,Sanguem,5
19-02-2013,13,16,54,Sanguem,5
21-02-2013,12,14,57,Sanguem,5
01-03-2013,12,14,54,Sanguem,5
13-03-2013,8,14,66,Sanguem,5
15-03-2013,8,13,54,Sanguem,5
21-03-2013,6,12,56,Sanguem,5
23-03-2013,7,13,58,Sanguem,5
27-03-2013,7,12,47,Sanguem,5
29-03-2013,6,13,53,Sanguem,5
03-04-2013,8,14,47,Sanguem,5
05-04-2013,8,13,52,Sanguem,5
11-04-2013,8,14,53,Sanguem,5
13-04-2013,8,15,69,Sanguem,5
17-04-2013,8,14,56,Sanguem,5
19-04-2013,7,13,63,Sanguem,5
24-04-2013,7,12,47,Sanguem,5
26-04-2013,7,13,63,Sanguem,5
03-05-2013,7,12,56,Sanguem,5
05-05-2013,7,13,54,Sanguem,5
08-05-2013,9,14,44,Sanguem,5
10-05-2013,7,14,39,Sanguem,5
16-05-2013,7,12,64,Sanguem,5
18-05-2013,7,13,53,Sanguem,5
22-05-2013,8,13,56,Sanguem,5
24-05-2013,7,13,47,Sanguem,5
28-05-2013,8,15,47,Sanguem,5
30-05-2013,7,14,44,Sanguem,5
04-06-2013,7,13,39,Sanguem,5
06-06-2013,7,13,27,Sanguem,5
12-06-2013,0,0,36,Sanguem,5
14-06-2013,7,12,36,Sanguem,5
18-06-2013,7,14,27,Sanguem,5
20-06-2013,6,11,34,Sanguem,5
25-06-2013,7,12,30,Sanguem,5
27-06-2013,8,13,24,Sanguem,5
02-07-2013,0,9,26,Sanguem,5
04-07-2013,5,9,56,Sanguem,5
09-07-2013,5,9,29,Sanguem,5
11-07-2013,5,10,32,Sanguem,5
17-07-2013,5,10,27,Sanguem,5
19-07-2013,0,0,24,Sanguem,5
23-07-2013,7,0,28,Sanguem,5
25-07-2013,6,10,22,Sanguem,5
30-07-2013,6,10,41,Sanguem,5
01-08-2013,5,11,39,Sanguem,5
06-08-2013,6,12,48,Sanguem,5
08-08-2013,6,11,60,Sanguem,5
12-08-2013,5,10,61,Sanguem,5
14-08-2013,6,12,46,Sanguem,5
21-08-2013,5,11,56,Sanguem,5
23-08-2013,5,12,29,Sanguem,5
28-08-2013,5,11,48,Sanguem,5
30-08-2013,6,12,32,Sanguem,5
04-09-2013,5,11,36,Sanguem,5
06-09-2013,6,11,28,Sanguem,5
12-09-2013,4,10,56,Sanguem,5
14-09-2013,5,11,55,Sanguem,5
17-09-2013,5,11,39,Sanguem,5
20-09-2013,5,11,28,Sanguem,5
24-09-2013,5,11,30,Sanguem,5
26-09-2013,5,11,35,Sanguem,5
03-10-2013,6,11,31,Sanguem,5
05-10-2013,5,12,30,Sanguem,5
09-10-2013,6,11,28,Sanguem,5
11-10-2013,5,11,29,Sanguem,5
16-10-2013,6,12,29,Sanguem,5
17-10-2013,6,10,29,Sanguem,5
24-10-2013,6,11,48,Sanguem,5
26-10-2013,5,10,30,Sanguem,5
30-10-2013,6,11,28,Sanguem,5
01-11-2013,6,11,39,Sanguem,5
06-11-2013,5,10,31,Sanguem,5
08-11-2013,5,11,53,Sanguem,5
14-11-2013,5,10,39,Sanguem,5
16-11-2013,5,10,53,Sanguem,5
20-11-2013,5,10,43,Sanguem,5
22-11-2013,5,10,57,Sanguem,5
26-11-2013,5,10,41,Sanguem,5
29-11-2013,5,10,38,Sanguem,5
03-12-2013,5,11,53,Sanguem,5
05-12-2013,5,11,54,Sanguem,5
10-12-2013,5,11,63,Sanguem,5
12-12-2013,5,11,53,Sanguem,5
18-12-2013,5,11,58,Sanguem,5
20-12-2013,5,12,58,Sanguem,5
24-12-2013,5,11,50,Sanguem,5
26-12-2013,6,11,56,Sanguem,5
02-01-2013,13,16,90,Quepem Tilamol,6
10-01-2013,14,16,86,Quepem Tilamol,6
12-01-2013,14,16,91,Quepem Tilamol,6
14-01-2013,14,16,84,Quepem Tilamol,6
16-01-2013,13,16,84,Quepem Tilamol,6
24-01-2013,14,16,88,Quepem Tilamol,6
26-01-2013,13,16,80,Quepem Tilamol,6
28-01-2013,13,16,88,Quepem Tilamol,6
30-01-2013,13,16,80,Quepem Tilamol,6
07-02-2013,14,17,87,Quepem Tilamol,6
09-02-2013,14,17,79,Quepem Tilamol,6
11-02-2013,13,17,82,Quepem Tilamol,6
13-02-2013,13,17,85,Quepem Tilamol,6
21-02-2013,13,17,87,Quepem Tilamol,6
23-02-2013,13,16,91,Quepem Tilamol,6
25-02-2013,14,17,81,Quepem Tilamol,6
27-02-2013,13,16,85,Quepem Tilamol,6
12-03-2013,8,13,48,Quepem Tilamol,6
14-03-2013,6,11,48,Quepem Tilamol,6
20-03-2013,9,14,46,Quepem Tilamol,6
22-03-2013,7,12,64,Quepem Tilamol,6
26-03-2013,8,13,68,Quepem Tilamol,6
28-03-2013,8,13,71,Quepem Tilamol,6
02-04-2013,6,11,53,Quepem Tilamol,6
04-04-2013,9,14,47,Quepem Tilamol,6
10-04-2013,8,14,66,Quepem Tilamol,6
12-04-2013,8,14,66,Quepem Tilamol,6
16-04-2013,7,12,54,Quepem Tilamol,6
18-04-2013,8,13,57,Quepem Tilamol,6
23-04-2013,9,14,52,Quepem Tilamol,6
25-04-2013,7,12,67,Quepem Tilamol,6
02-05-2013,7,13,52,Quepem Tilamol,6
04-05-2013,8,13,64,Quepem Tilamol,6
07-05-2013,7,13,71,Quepem Tilamol,6
09-05-2013,7,13,64,Quepem Tilamol,6
15-05-2013,7,12,72,Quepem Tilamol,6
17-05-2013,7,12,67,Quepem Tilamol,6
21-05-2013,8,14,64,Quepem Tilamol,6
23-05-2013,8,13,56,Quepem Tilamol,6
28-05-2013,7,13,64,Quepem Tilamol,6
30-05-2013,6,12,78,Quepem Tilamol,6
04-06-2013,7,12,46,Quepem Tilamol,6
06-06-2013,7,12,30,Quepem Tilamol,6
12-06-2013,0,0,49,Quepem Tilamol,6
14-06-2013,7,12,42,Quepem Tilamol,6
18-06-2013,7,13,41,Quepem Tilamol,6
20-06-2013,6,12,38,Quepem Tilamol,6
25-06-2013,7,12,43,Quepem Tilamol,6
27-06-2013,8,13,25,Quepem Tilamol,6
02-07-2013,0,0,43,Quepem Tilamol,6
04-07-2013,4,10,36,Quepem Tilamol,6
09-07-2013,5,11,34,Quepem Tilamol,6
11-07-2013,5,10,52,Quepem Tilamol,6
17-07-2013,5,9,35,Quepem Tilamol,6
19-07-2013,0,0,33,Quepem Tilamol,6
23-07-2013,0,0,50,Quepem Tilamol,6
25-07-2013,5,10,45,Quepem Tilamol,6
30-07-2013,5,10,51,Quepem Tilamol,6
01-08-2013,5,10,34,Quepem Tilamol,6
06-08-2013,5,11,47,Quepem Tilamol,6
08-08-2013,6,11,69,Quepem Tilamol,6
12-08-2013,6,11,42,Quepem Tilamol,6
14-08-2013,6,12,44,Quepem Tilamol,6
21-08-2013,5,10,42,Quepem Tilamol,6
23-08-2013,5,10,40,Quepem Tilamol,6
28-08-2013,5,10,39,Quepem Tilamol,6
30-08-2013,5,11,35,Quepem Tilamol,6
03-09-2013,4,9,32,Quepem Tilamol,6
05-09-2013,5,11,33,Quepem Tilamol,6
11-09-2013,5,10,53,Quepem Tilamol,6
13-09-2013,5,10,58,Quepem Tilamol,6
17-09-2013,5,10,40,Quepem Tilamol,6
19-09-2013,5,11,38,Quepem Tilamol,6
24-09-2013,5,11,55,Quepem Tilamol,6
26-09-2013,5,11,33,Quepem Tilamol,6
02-10-2013,6,11,36,Quepem Tilamol,6
04-10-2013,6,11,32,Quepem Tilamol,6
08-10-2013,6,11,38,Quepem Tilamol,6
10-10-2013,5,10,35,Quepem Tilamol,6
15-10-2013,6,11,30,Quepem Tilamol,6
17-10-2013,6,11,32,Quepem Tilamol,6
23-10-2013,5,11,30,Quepem Tilamol,6
25-10-2013,7,12,32,Quepem Tilamol,6
29-10-2013,6,11,32,Quepem Tilamol,6
31-10-2013,6,10,32,Quepem Tilamol,6
05-11-2013,5,11,31,Quepem Tilamol,6
07-11-2013,5,11,30,Quepem Tilamol,6
13-11-2013,5,11,36,Quepem Tilamol,6
15-11-2013,5,10,37,Quepem Tilamol,6
19-11-2013,5,11,52,Quepem Tilamol,6
21-11-2013,5,11,39,Quepem Tilamol,6
26-11-2013,5,11,30,Quepem Tilamol,6
28-11-2013,5,11,45,Quepem Tilamol,6
03-12-2013,5,11,41,Quepem Tilamol,6
05-12-2013,5,11,56,Quepem Tilamol,6
10-12-2013,5,11,55,Quepem Tilamol,6
12-12-2013,5,11,44,Quepem Tilamol,6
18-12-2013,5,11,51,Quepem Tilamol,6
20-12-2013,5,11,50,Quepem Tilamol,6
24-12-2013,5,11,44,Quepem Tilamol,6
26-12-2013,6,11,46,Quepem Tilamol,6
04-01-2013,7,13,57,Usgao,9
08-01-2013,7,12,86,Usgao,9
10-01-2013,7,13,92,Usgao,9
16-01-2013,7,13,93,Usgao,9
18-01-2013,7,13,77,Usgao,9
22-01-2013,7,13,76,Usgao,9
24-01-2013,7,13,54,Usgao,9
29-01-2013,7,12,69,Usgao,9
31-01-2013,7,13,69,Usgao,9
05-02-2013,8,13,72,Usgao,9
07-02-2013,8,12,57,Usgao,9
13-02-2013,8,13,63,Usgao,9
15-02-2013,7,13,72,Usgao,9
19-02-2013,8,14,84,Usgao,9
21-02-2013,7,12,68,Usgao,9
26-02-2013,7,13,55,Usgao,9
28-02-2013,7,13,54,Usgao,9
05-03-2013,7,12,67,Usgao,9
07-03-2013,7,13,73,Usgao,9
12-03-2013,7,13,57,Usgao,9
14-03-2013,8,14,65,Usgao,9
20-03-2013,7,13,48,Usgao,9
22-03-2013,7,13,58,Usgao,9
26-03-2013,8,13,48,Usgao,9
28-03-2013,8,13,59,Usgao,9
03-04-2013,7,13,58,Usgao,9
05-04-2013,6,13,65,Usgao,9
09-04-2013,7,14,53,Usgao,9
11-04-2013,8,13,62,Usgao,9
17-04-2013,7,14,53,Usgao,9
19-04-2013,7,13,51,Usgao,9
24-04-2013,7,13,79,Usgao,9
26-04-2013,7,13,77,Usgao,9
01-05-2013,7,13,62,Usgao,9
03-05-2013,8,13,56,Usgao,9
08-05-2013,7,12,47,Usgao,9
10-05-2013,9,14,85,Usgao,9
14-05-2013,8,14,58,Usgao,9
16-05-2013,7,12,60,Usgao,9
22-05-2013,8,13,58,Usgao,9
24-05-2013,7,12,58,Usgao,9
29-05-2013,6,10,88,Usgao,9
31-05-2013,6,12,66,Usgao,9
05-06-2013,7,12,46,Usgao,9
07-06-2013,7,12,30,Usgao,9
11-06-2013,0,0,49,Usgao,9
13-06-2013,7,12,42,Usgao,9
19-06-2013,7,13,41,Usgao,9
21-06-2013,6,12,38,Usgao,9
26-06-2013,7,12,43,Usgao,9
28-06-2013,8,13,25,Usgao,9
03-07-2013,0,0,54,Usgao,9
05-07-2013,5,11,36,Usgao,9
10-07-2013,6,12,27,Usgao,9
12-07-2013,0,0,36,Usgao,9
18-07-2013,5,10,58,Usgao,9
20-07-2013,6,12,47,Usgao,9
24-07-2013,0,0,37,Usgao,9
26-07-2013,0,0,40,Usgao,9
31-07-2013,6,11,29,Usgao,9
02-08-2013,5,10,35,Usgao,9
07-08-2013,6,11,31,Usgao,9
09-08-2013,5,9,36,Usgao,9
14-08-2013,6,11,49,Usgao,9
16-08-2013,6,11,51,Usgao,9
20-08-2013,5,10,38,Usgao,9
22-08-2013,5,10,36,Usgao,9
27-08-2013,5,9,41,Usgao,9
29-08-2013,6,11,38,Usgao,9
04-09-2013,5,11,62,Usgao,9
06-09-2013,6,11,32,Usgao,9
10-09-2013,6,11,32,Usgao,9
12-09-2013,6,11,52,Usgao,9
18-09-2013,5,11,33,Usgao,9
20-09-2013,6,11,30,Usgao,9
25-09-2013,6,11,76,Usgao,9
27-09-2013,5,11,60,Usgao,9
01-10-2013,6,11,50,Usgao,9
03-10-2013,6,12,55,Usgao,9
09-10-2013,5,11,44,Usgao,9
11-10-2013,6,12,35,Usgao,9
16-10-2013,5,11,44,Usgao,9
18-10-2013,6,11,56,Usgao,9
22-10-2013,6,11,78,Usgao,9
24-10-2013,5,11,67,Usgao,9
28-10-2013,5,10,35,Usgao,9
30-10-2013,6,12,33,Usgao,9
06-11-2013,5,10,44,Usgao,9
08-11-2013,5,10,44,Usgao,9
12-11-2013,5,11,48,Usgao,9
14-11-2013,5,10,46,Usgao,9
20-11-2013,6,11,48,Usgao,9
22-11-2013,5,10,47,Usgao,9
27-11-2013,5,11,51,Usgao,9
29-11-2013,5,10,44,Usgao,9
04-12-2013,5,11,56,Usgao,9
06-12-2013,5,11,56,Usgao,9
11-12-2013,5,11,58,Usgao,9
13-12-2013,5,11,63,Usgao,9
17-12-2013,5,11,61,Usgao,9
19-12-2013,6,11,63,Usgao,9
25-12-2013,6,11,64,Usgao,9
27-12-2013,6,11,59,Usgao,9
02-01-2013,13,10,80,Vasco,18
04-01-2013,17,10,88,Vasco,18
08-01-2013,7,8,75,Vasco,18
10-01-2013,4,6,100,Vasco,18
15-01-2013,9,14,65,Vasco,18
17-01-2013,9,14,33,Vasco,18
22-01-2013,9,11,57,Vasco,18
24-01-2013,9,12,71,Vasco,18
29-01-2013,9,14,43,Vasco,18
31-01-2013,6,15,74,Vasco,18
05-02-2013,15,16,59,Vasco,18
07-02-2013,12,18,65,Vasco,18
12-02-2013,6,6,73,Vasco,18
14-02-2013,5,13,76,Vasco,18
19-02-2013,5,18,46,Vasco,18
21-02-2013,5,11,48,Vasco,18
26-02-2013,6,12,47,Vasco,18
28-02-2013,5,9,71,Vasco,18
05-03-2013,6,15,109,Vasco,18
07-03-2013,5,15,80,Vasco,18
12-03-2013,4,11,44,Vasco,18
14-03-2013,7,9,60,Vasco,18
19-03-2013,5,9,50,Vasco,18
21-03-2013,6,8,60,Vasco,18
26-03-2013,3,14,37,Vasco,18
28-03-2013,4,13,55,Vasco,18
02-04-2013,8,13,41,Vasco,18
04-04-2013,7,12,51,Vasco,18
09-04-2013,3,10,54,Vasco,18
12-04-2013,7,11,70,Vasco,18
16-04-2013,7,12,58,Vasco,18
18-04-2013,6,14,36,Vasco,18
23-04-2013,9,11,37,Vasco,18
25-04-2013,10,11,36,Vasco,18
30-04-2013,6,12,46,Vasco,18
03-05-2013,7,12,43,Vasco,18
07-05-2013,3,9,41,Vasco,18
09-05-2013,3,10,34,Vasco,18
14-05-2013,4,15,72,Vasco,18
16-05-2013,2,13,35,Vasco,18
21-05-2013,3,11,43,Vasco,18
23-05-2013,3,16,28,Vasco,18
28-05-2013,5,11,16,Vasco,18
30-05-2013,4,10,44,Vasco,18
04-06-2013,3,14,50,Vasco,18
06-06-2013,7,11,42,Vasco,18
11-06-2013,4,12,43,Vasco,18
13-06-2013,4,15,75,Vasco,18
