DATE,PM10,PM2.5,SO2,NO2,*CO,O3,Pb,AQI,Air QLTY,Station ID,Station Name
20-11-2020,65,32,7,13,0.06,14,BDL,65,Satisfactory,4,Ponda
24-11-2020,70,36,7,12,0.06,14,BDL,70,Satisfactory,4,Ponda
27-11-2020,71,35,8,13,0.07,14,BDL,71,Satisfactory,4,Ponda
01-12-2020,81,42,9,14,0.08,15,BDL,81,Satisfactory,4,Ponda
04-12-2020,83,42,9,14,0.07,15,BDL,83,Satisfactory,4,Ponda
08-12-2020,82,42,10,14,0.07,14,BDL,82,Satisfactory,4,Ponda
11-12-2020,82,41,9,13,0.07,14,BDL,82,Satisfactory,4,Ponda
15-12-2020,80,40,10,14,0.06,14,BDL,80,Satisfactory,4,Ponda
18-12-2020,74,34,7,13,0.08,15,BDL,74,Satisfactory,4,Ponda
22-12-2020,77,37,9,14,0.07,14,BDL,77,Satisfactory,4,Ponda
25-12-2020,76,39,8,13,0.07,14,BDL,76,Satisfactory,4,Ponda
29-12-2020,84,41,8,13,0.07,15,BDL,84,Satisfactory,4,Ponda
01-01-2021,79,38,7,13,0.07,13,BDL,79,Satisfactory,4,Ponda
05-01-2021,73,34,7,13,0.07,13,BDL,73,Satisfactory,4,Ponda
08-01-2021,61,31,7,13,0.06,13,BDL,61,Satisfactory,4,Ponda
12-01-2021,77,34,8,14,0.06,14,BDL,77,Satisfactory,4,Ponda
15-01-2021,70,33,8,14,0.06,14,BDL,70,Satisfactory,4,Ponda
19-01-2021,79,40,7,13,0.07,13,BDL,79,Satisfactory,4,Ponda
22-01-2021,78,40,8,13,0.08,13,BDL,78,Satisfactory,4,Ponda
26-01-2021,77,36,6,12,0.06,14,BDL,77,Satisfactory,4,Ponda
29-01-2021,71,35,7,14,0.08,13,BDL,71,Satisfactory,4,Ponda
02-02-2021,82,42,9,14,0.08,13,BDL,82,Satisfactory,4,Ponda
05-02-2021,82,40,7,13,0.07,13,BDL,82,Satisfactory,4,Ponda
09-02-2021,78,35,8,14,0.08,14,BDL,78,Satisfactory,4,Ponda
12-02-2021,77,33,9,16,0.08,13,BDL,77,Satisfactory,4,Ponda
16-02-2021,71,32,9,15,0.07,14,BDL,71,Satisfactory,4,Ponda
19-02-2021,79,38,9,15,0.08,14,BDL,79,Satisfactory,4,Ponda
23-02-2021,79,40,9,15,0.08,15,BDL,79,Satisfactory,4,Ponda
26-02-2021,79,38,10,14,0.08,15,BDL,79,Satisfactory,4,Ponda
02-03-2021,83,42,9,15,0.09,14,BDL,83,Satisfactory,4,Ponda
05-03-2021,75,38,9,14,0.08,14,BDL,75,Satisfactory,4,Ponda
09-03-2021,81,37,9,15,0.08,14,BDL,81,Satisfactory,4,Ponda
12-03-2021,69,34,9,16,0.08,14,BDL,69,Satisfactory,4,Ponda
16-03-2021,82,40,10,16,0.08,14,BDL,82,Satisfactory,4,Ponda
19-03-2021,78,39,10,16,0.08,14,BDL,78,Satisfactory,4,Ponda
23-03-2021,84,41,11,16,0.08,15,BDL,84,Satisfactory,4,Ponda
26-03-2021,79,37,11,16,0.09,15,BDL,79,Satisfactory,4,Ponda
30-03-2021,73,32,10,14,0.09,15,BDL,73,Satisfactory,4,Ponda
22-04-2020,47,20,10,13,0.06,14,BDL,47,Good,5,Sanguem
25-04-2020,44,27,10,14,0.07,14,BDL,44,Good,5,Sanguem
29-04-2020,44,22,10,14,0.06,13,BDL,44,Good,5,Sanguem
02-05-2020,52,32,9,13,0.06,14,BDL,53,Satisfactory,5,Sanguem
06-05-2020,56,32,8,12,0.06,16,BDL,56,Satisfactory,5,Sanguem
09-05-2020,62,34,8,12,0.05,15,BDL,62,Satisfactory,5,Sanguem
13-05-2020,65,34,10,13,0.05,14,BDL,65,Satisfactory,5,Sanguem
15-05-2020,57,30,10,13,0.07,14,BDL,57,Satisfactory,5,Sanguem
20-05-2020,60,31,10,13,0.06,14,BDL,60,Satisfactory,5,Sanguem
23-05-2020,61,31,10,14,0.06,14,BDL,61,Satisfactory,5,Sanguem
27-05-2020,60,32,10,14,0.07,14,BDL,60,Satisfactory,5,Sanguem
30-05-2020,64,33,10,13,0.06,15,BDL,64,Satisfactory,5,Sanguem
03-06-2020,53,25,8,12,0.05,14,BDL,53,Satisfactory,5,Sanguem
06-06-2020,53,28,9,13,0.05,15,BDL,53,Satisfactory,5,Sanguem
10-06-2020,50,26,9,13,0.05,14,BDL,50,Satisfactory,5,Sanguem
13-06-2020,54,29,8,12,0.06,15,BDL,54,Satisfactory,5,Sanguem
17-06-2020,49,25,9,12,0.05,14,BDL,49,Good,5,Sanguem
20-06-2020,45,24,8,12,0.05,14,BDL,45,Good,5,Sanguem
24-06-2020,44,24,9,13,0.05,15,BDL,44,Good,5,Sanguem
27-06-2020,45,22,8,13,0.06,14,BDL,45,Good,5,Sanguem
01-07-2020,51,27,7,12,0.05,13,BDL,51,Satisfactory,5,Sanguem
04-07-2020,49,25,8,13,0.05,14,BDL,49,Good,5,Sanguem
08-07-2020,43,24,7,12,0.05,14,BDL,43,Good,5,Sanguem
11-07-2020,43,23,7,12,0.05,13,BDL,43,Good,5,Sanguem
15-07-2020,44,25,7,11,0.05,13,BDL,44,Good,5,Sanguem
18-07-2020,38,20,6,11,0.05,13,BDL,38,Good,5,Sanguem
22-07-2020,40,22,7,12,0.05,13,BDL,40,Good,5,Sanguem
25-07-2020,45,22,6,12,0.06,14,BDL,45,Good,5,Sanguem
29-07-2020,46,24,6,11,0.05,13,BDL,46,Good,5,Sanguem
01-08-2020,47,24,6,12,0.05,13,BDL,47,Good,5,Sanguem
05-08-2020,44,23,6,12,0.05,13,BDL,44,Good,5,Sanguem
08-08-2020,46,24,7,12,0.05,13,BDL,46,Good,5,Sanguem
12-08-2020,45,23,7,12,0.05,13,BDL,45,Good,5,Sanguem
15-08-2020,44,23,5,11,0.05,13,BDL,44,Good,5,Sanguem
19-08-2020,43,21,6,11,0.05,13,BDL,43,Good,5,Sanguem
21-08-2020,44,22,5,11,0.05,13,BDL,44,Good,5,Sanguem
26-08-2020,45,23,6,12,0.05,13,BDL,45,Good,5,Sanguem
29-08-2020,46,23,6,11,0.05,13,BDL,46,Good,5,Sanguem
02-09-2020,50,24,6,12,0.06,14,BDL,50,Satisfactory,5,Sanguem
05-09-2020,45,22,6,12,0.05,13,BDL,45,Good,5,Sanguem
09-09-2020,46,24,7,12,0.05,14,BDL,46,Good,5,Sanguem
12-09-2020,45,23,7,12,0.06,14,BDL,45,Good,5,Sanguem
16-09-2020,44,23,5,11,0.05,13,BDL,44,Good,5,Sanguem
19-09-2020,46,21,6,11,0.05,13,BDL,46,Good,5,Sanguem
23-09-2020,47,22,6,11,0.05,14,BDL,47,Good,5,Sanguem
26-09-2020,46,23,6,12,0.06,14,BDL,46,Good,5,Sanguem
30-09-2020,45,23,6,11,0.05,13,BDL,45,Good,5,Sanguem
03-10-2020,56,31,7,12,0.06,13,BDL,56,Satisfactory,5,Sanguem
07-10-2020,53,31,7,12,0.06,14,BDL,53,Satisfactory,5,Sanguem
10-10-2020,51,30,7,12,0.05,13,BDL,51,Satisfactory,5,Sanguem
14-10-2020,48,28,7,13,0.06,13,BDL,48,Good,5,Sanguem
17-10-2020,55,31,6,11,0.05,13,BDL,55,Satisfactory,5,Sanguem
21-10-2020,57,32,7,12,0.06,14,BDL,57,Satisfactory,5,Sanguem
24-10-2020,54,31,6,12,0.05,13,BDL,54,Satisfactory,5,Sanguem
28-10-2020,57,33,8,13,0.06,13,BDL,57,Satisfactory,5,Sanguem
31-10-2020,61,32,6,12,0.06,13,BDL,61,Satisfactory,5,Sanguem
04-11-2020,56,36,7,12,0.06,13,BDL,60,Satisfactory,5,Sanguem
07-11-2020,63,33,8,13,0.07,14,BDL,63,Satisfactory,5,Sanguem
11-11-2020,58,31,7,12,0.07,14,BDL,58,Satisfactory,5,Sanguem
14-11-2020,57,31,7,13,0.06,13,BDL,57,Satisfactory,5,Sanguem
18-11-2020,56,34,7,12,0.07,13,BDL,57,Satisfactory,5,Sanguem
21-11-2020,57,31,6,13,0.06,14,BDL,57,Satisfactory,5,Sanguem
25-11-2020,55,33,6,12,0.06,14,BDL,55,Satisfactory,5,Sanguem
28-11-2020,63,33,7,13,0.07,14,BDL,63,Satisfactory,5,Sanguem
02-12-2020,83,37,7,13,0.07,14,BDL,83,Satisfactory,5,Sanguem
05-12-2020,81,35,8,13,0.06,15,BDL,81,Satisfactory,5,Sanguem
08-12-2020,73,34,8,13,0.08,14,BDL,73,Satisfactory,5,Sanguem
12-12-2020,77,38,8,13,0.07,14,BDL,77,Satisfactory,5,Sanguem
16-12-2020,75,41,9,14,0.06,14,BDL,75,Satisfactory,5,Sanguem
19-12-2020,80,39,8,13,0.08,15,BDL,80,Satisfactory,5,Sanguem
23-12-2020,69,35,6,12,0.07,14,BDL,69,Satisfactory,5,Sanguem
26-12-2020,72,36,8,13,0.08,15,BDL,72,Satisfactory,5,Sanguem
30-12-2020,79,39,9,13,0.07,14,BDL,79,Satisfactory,5,Sanguem
02-01-2021,66,34,6,13,0.07,13,BDL,66,Satisfactory,5,Sanguem
06-01-2021,63,32,7,12,0.07,13,BDL,63,Satisfactory,5,Sanguem
09-01-2021,64,32,7,13,0.06,13,BDL,64,Satisfactory,5,Sanguem
13-01-2021,55,28,7,13,0.07,13,BDL,55,Satisfactory,5,Sanguem
16-01-2021,63,32,6,12,0.07,13,BDL,63,Satisfactory,5,Sanguem
20-01-2021,64,32,7,13,0.06,14,BDL,64,Satisfactory,5,Sanguem
23-01-2021,66,33,6,12,0.07,14,BDL,66,Satisfactory,5,Sanguem
27-01-2021,68,33,7,13,0.07,14,BDL,68,Satisfactory,5,Sanguem
30-01-2021,63,32,6,13,0.06,13,BDL,63,Satisfactory,5,Sanguem
03-02-2021,70,33,7,14,0.07,13,BDL,70,Satisfactory,5,Sanguem
06-02-2021,67,31,9,14,0.08,13,BDL,67,Satisfactory,5,Sanguem
10-02-2021,73,36,7,13,0.08,14,BDL,73,Satisfactory,5,Sanguem
13-02-2021,62,30,7,13,0.07,13,BDL,62,Satisfactory,5,Sanguem
17-02-2021,66,35,6,12,0.07,14,BDL,66,Satisfactory,5,Sanguem
20-02-2021,65,33,8,13,0.08,15,BDL,65,Satisfactory,5,Sanguem
24-02-2021,72,36,8,13,0.08,14,BDL,72,Satisfactory,5,Sanguem
27-02-2021,73,34,7,15,0.08,14,BDL,73,Satisfactory,5,Sanguem
03-03-2021,71,34,8,15,0.08,14,BDL,71,Satisfactory,5,Sanguem
06-03-2021,68,32,9,14,0.08,14,BDL,68,Satisfactory,5,Sanguem
10-03-2021,74,38,8,14,0.09,14,BDL,74,Satisfactory,5,Sanguem
13-03-2021,69,34,7,13,0.09,14,BDL,69,Satisfactory,5,Sanguem
17-03-2021,74,37,7,12,0.07,14,BDL,74,Satisfactory,5,Sanguem
20-03-2021,65,32,7,13,0.07,13,BDL,65,Satisfactory,5,Sanguem
24-03-2021,66,35,8,14,0.08,13,BDL,66,Satisfactory,5,Sanguem
27-03-2021,68,31,9,14,0.08,13,BDL,68,Satisfactory,5,Sanguem
31-03-2021,67,35,9,14,0.08,14,BDL,67,Satisfactory,5,Sanguem
22-04-2020,82,44,10,14,0.06,15,BDL,82,Satisfactory,6,Tilamol
24-04-2020,66,25,11,14,0.07,15,BDL,66,Satisfactory,6,Tilamol
29-04-2020,51,27,10,13,0.05,14,BDL,51,Satisfactory,6,Tilamol
01-05-2020,78,40,9,13,0.05,14,BDL,78,Satisfactory,6,Tilamol
06-05-2020,81,42,9,13,0.06,15,BDL,81,Satisfactory,6,Tilamol
08-05-2020,87,45,9,13,0.06,15,BDL,87,Satisfactory,6,Tilamol
13-05-2020,82,41,10,13,0.06,15,BDL,82,Satisfactory,6,Tilamol
15-05-2020,80,41,10,13,0.05,15,BDL,80,Satisfactory,6,Tilamol
20-05-2020,74,38,10,13,0.06,13,BDL,74,Satisfactory,6,Tilamol
22-05-2020,73,38,10,14,0.06,15,BDL,73,Satisfactory,6,Tilamol
26-05-2020,79,40,10,14,0.06,16,BDL,79,Satisfactory,6,Tilamol
29-05-2020,80,40,10,14,0.05,15,BDL,80,Satisfactory,6,Tilamol
03-06-2020,78,37,10,13,0.05,15,BDL,78,Satisfactory,6,Tilamol
05-06-2020,60,30,9,12,0.06,14,BDL,60,Satisfactory,6,Tilamol
10-06-2020,70,38,10,13,0.07,15,BDL,70,Satisfactory,6,Tilamol
12-06-2020,65,34,10,13,0.06,15,BDL,65,Satisfactory,6,Tilamol
17-06-2020,55,29,9,13,0.05,14,BDL,55,Satisfactory,6,Tilamol
19-06-2020,47,24,9,13,0.06,14,BDL,47,Good,6,Tilamol
24-06-2020,49,25,8,13,0.06,15,BDL,49,Good,6,Tilamol
26-06-2020,45,21,8,12,0.06,15,BDL,45,Good,6,Tilamol
30-06-2020,46,24,9,12,0.05,14,BDL,46,Good,6,Tilamol
03-07-2020,53,27,8,13,0.05,13,BDL,53,Satisfactory,6,Tilamol
08-07-2020,46,26,7,12,0.05,13,BDL,46,Good,6,Tilamol
10-07-2020,41,23,6,12,0.06,13,BDL,41,Good,6,Tilamol
15-07-2020,43,22,6,12,0.04,13,BDL,43,Good,6,Tilamol
17-07-2020,37,21,6,12,0.04,13,BDL,37,Good,6,Tilamol
22-07-2020,44,24,7,12,0.06,13,BDL,44,Good,6,Tilamol
24-07-2020,44,23,6,12,0.05,14,BDL,44,Good,6,Tilamol
29-07-2020,46,22,7,12,0.05,13,BDL,46,Good,6,Tilamol
31-07-2020,45,23,6,11,0.05,14,BDL,45,Good,6,Tilamol
05-08-2020,47,27,6,12,0.05,13,BDL,47,Good,6,Tilamol
08-08-2020,45,24,7,12,0.05,13,BDL,45,Good,6,Tilamol
12-08-2020,45,23,6,12,0.05,13,BDL,45,Good,6,Tilamol
15-08-2020,45,23,6,12,0.05,13,BDL,45,Good,6,Tilamol
19-08-2020,37,22,6,11,0.05,13,BDL,37,Good,6,Tilamol
21-08-2020,45,23,6,12,0.05,13,BDL,45,Good,6,Tilamol
26-08-2020,45,23,6,12,0.05,14,BDL,45,Good,6,Tilamol
28-08-2020,46,22,7,12,0.05,13,BDL,46,Good,6,Tilamol
02-09-2020,48,24,7,12,0.05,14,BDL,48,Good,6,Tilamol
04-09-2020,47,23,7,12,0.05,13,BDL,47,Good,6,Tilamol
10-09-2020,49,24,6,12,0.06,14,BDL,49,Good,6,Tilamol
12-09-2020,47,23,6,12,0.06,14,BDL,47,Good,6,Tilamol
16-09-2020,48,23,7,12,0.06,14,BDL,48,Good,6,Tilamol
18-09-2020,49,23,6,11,0.05,13,BDL,49,Good,6,Tilamol
24-09-2020,47,23,7,12,0.06,14,BDL,47,Good,6,Tilamol
26-09-2020,47,23,6,11,0.06,14,BDL,47,Good,6,Tilamol
30-09-2020,48,23,6,11,0.06,14,BDL,48,Good,6,Tilamol
03-10-2020,54,30,7,13,0.06,14,BDL,54,Satisfactory,6,Tilamol
07-10-2020,52,30,7,13,0.05,13,BDL,52,Satisfactory,6,Tilamol
09-10-2020,49,30,7,12,0.06,13,BDL,50,Satisfactory,6,Tilamol
14-10-2020,51,31,6,13,0.06,14,BDL,52,Satisfactory,6,Tilamol
16-10-2020,48,28,7,12,0.05,13,BDL,48,Good,6,Tilamol
21-10-2020,50,30,6,12,0.06,13,BDL,50,Satisfactory,6,Tilamol
23-10-2020,52,30,8,13,0.06,13,BDL,52,Satisfactory,6,Tilamol
28-10-2020,59,32,7,11,0.06,13,BDL,59,Satisfactory,6,Tilamol
30-10-2020,53,31,6,12,0.06,13,BDL,53,Satisfactory,6,Tilamol
04-11-2020,65,35,7,13,0.06,14,BDL,65,Satisfactory,6,Tilamol
06-11-2020,67,33,8,13,0.06,14,BDL,67,Satisfactory,6,Tilamol
10-11-2020,80,38,7,12,0.07,15,BDL,80,Satisfactory,6,Tilamol
13-11-2020,65,37,7,13,0.06,13,BDL,65,Satisfactory,6,Tilamol
17-11-2020,63,34,7,13,0.06,14,BDL,63,Satisfactory,6,Tilamol
20-11-2020,70,37,7,12,0.07,14,BDL,70,Satisfactory,6,Tilamol
24-11-2020,79,38,7,13,0.07,14,BDL,79,Satisfactory,6,Tilamol
27-11-2020,78,37,7,12,0.06,15,BDL,78,Satisfactory,6,Tilamol
01-12-2020,92,42,9,14,0.07,14,BDL,92,Satisfactory,6,Tilamol
04-12-2020,106,45,10,14,0.07,15,BDL,104,Moderate,6,Tilamol
08-12-2020,97,46,8,13,0.08,15,BDL,97,Satisfactory,6,Tilamol
11-12-2020,101,50,10,15,0.07,15,BDL,101,Moderate,6,Tilamol
15-12-2020,100,50,10,15,0.09,16,BDL,100,Satisfactory,6,Tilamol
18-12-2020,97,48,10,14,0.09,16,BDL,97,Satisfactory,6,Tilamol
22-12-2020,95,46,8,13,0.08,15,BDL,95,Satisfactory,6,Tilamol
25-12-2020,95,46,8,14,0.08,15,BDL,95,Satisfactory,6,Tilamol
29-12-2020,86,41,9,14,0.07,14,BDL,86,Satisfactory,6,Tilamol
01-01-2021,82,40,7,13,0.07,13,BDL,82,Satisfactory,6,Tilamol
05-01-2021,75,34,7,13,0.07,13,BDL,75,Satisfactory,6,Tilamol
08-01-2021,70,35,7,13,0.06,13,BDL,70,Satisfactory,6,Tilamol
12-01-2021,65,32,6,13,0.06,13,BDL,65,Satisfactory,6,Tilamol
15-01-2021,72,33,7,13,0.06,14,BDL,72,Satisfactory,6,Tilamol
19-01-2021,72,36,8,14,0.07,14,BDL,72,Satisfactory,6,Tilamol
22-01-2021,85,40,7,13,0.08,14,BDL,85,Satisfactory,6,Tilamol
26-01-2021,77,34,7,13,0.07,13,BDL,77,Satisfactory,6,Tilamol
29-01-2021,86,40,6,13,0.06,14,BDL,86,Satisfactory,6,Tilamol
02-02-2021,86,41,7,13,0.07,14,BDL,86,Satisfactory,6,Tilamol
05-02-2021,89,39,8,14,0.08,13,BDL,89,Satisfactory,6,Tilamol
09-02-2021,77,35,8,14,0.08,14,BDL,77,Satisfactory,6,Tilamol
12-02-2021,80,39,6,13,0.07,14,BDL,80,Satisfactory,6,Tilamol
17-02-2021,84,39,9,15,0.08,14,BDL,84,Satisfactory,6,Tilamol
